"x";"predicted";"std.error";"conf.low";"conf.high";"group";"shade_treelevel";"response"
-2,4;6,16879894547532;0,175482611960341;4,37350417826317;8,70105043430178;"1";8,8257482864753;"Coleoptera *"
-2,2;6,35365374851606;0,166074930560055;4,58838980843469;8,79805719248685;"1";13,0208972626024;"Coleoptera *"
-2;6,54404792778048;0,15695175090433;4,8111500160574;8,90110745625462;"1";17,2160462387294;"Coleoptera *"
-1,8;6,74014747673179;0,148165636213824;5,04139331254734;9,01131595803604;"1";21,4111952148565;"Coleoptera *"
-1,6;6,94212336300876;0,139780161284295;5,27850865406644;9,13005546559164;"1";25,6063441909835;"Coleoptera *"
-1,4;7,15015167748232;0,131871776032571;5,5216108507941;9,25901342787507;"1";29,8014931671106;"Coleoptera *"
-1,2;7,36441378777883;0,124531406603353;5,76948245428567;9,40025225266793;"1";33,9966421432377;"Coleoptera *"
-1;7,58509649640381;0,117865224890716;6,02052062963003;9,55626471514853;"1";38,1917911193647;"Coleoptera *"
-0,8;7,81239220360402;0,111993684365561;6,27270467449836;9,73000884149131;"1";42,3869400954918;"Coleoptera *"
-0,6;8,04649907510994;0,107047622712095;6,52360811135985;9,92489834774099;"1";46,5820890716188;"Coleoptera *"
-0,4;8,28762121490475;0,103160243360287;6,7704842963484;10,1447196973463;"1";50,7772380477459;"Coleoptera *"
-0,2;8,53596884317057;0,100454527938268;7,01044799574623;10,3934533336229;"1";54,9723870238729;"Coleoptera *"
0;8,79175847956706;0,0990273833227528;7,24074890851933;10,6750031163345;"1";59,167536;"Coleoptera *"
0,2;9,05521313200215;0,0989341558992991;7,45908868188489;10,9928824234415;"1";63,362684976127;"Coleoptera *"
0,4;9,32656249105947;0,100178569816935;7,66389332800827;11,3499450183819;"1";67,5578339522541;"Coleoptera *"
0,6;9,60604313025205;0,102712017743449;7,85445225771737;11,7482494759067;"1";71,7529829283812;"Coleoptera *"
0,8;9,89389871227682;0,106442498179059;8,03088563458622;12,1890954725115;"1";75,9481319045082;"Coleoptera *"
1;10,1903802014498;0,111249657705414;8,19397260136211;12,6731993993777;"1";80,1432808806353;"Coleoptera *"
1,2;10,4957460825069;0,117000860474822;8,34491663612064;13,2009330508626;"1";84,3384298567623;"Coleoptera *"
1,4;10,8102625859618;0,123564357544682;8,48512161750333;13,7725518201625;"1";88,5335788328894;"Coleoptera *"
1,6;11,1342039202166;0,130817940857956;8,61602078368356;14,388370229066;"1";92,7287278090164;"Coleoptera *"
-2,4;2,55932792883955;0,433058276971366;1,09523184358365;5,98061450250177;"1";8,8257482864753;"Orthoptera ***"
-2,2;2,26414165361999;0,407606523872215;1,0184701206011;5,03337046808161;"1";13,0208972626024;"Orthoptera ***"
-2;2,00300140122391;0,382936369914821;0,945638671266121;4,24265074516593;"1";17,2160462387294;"Orthoptera ***"
-1,8;1,77198039128443;0,359208889860006;0,876394715730303;3,58276293859212;"1";21,4111952148565;"Orthoptera ***"
-1,6;1,56760474814341;0,336623480696079;0,810405059988853;3,03229183494434;"1";25,6063441909835;"Orthoptera ***"
-1,4;1,38680126399172;0,31542556492459;0,74734907475742;2,57338613342537;"1";29,8014931671106;"Orthoptera ***"
-1,2;1,22685118687397;0,295913474364749;0,686925884081394;2,19115900217807;"1";33,9966421432377;"Orthoptera ***"
-1;1,08534933866563;0,278441842516181;0,628867889565153;1,87318068943936;"1";38,1917911193647;"Orthoptera ***"
-0,8;0,960167948276956;0,26341699464454;0,572962570655679;1,60904487677679;"1";42,3869400954918;"Orthoptera ***"
-0,6;0,849424656241853;0,251278221344161;0,519082578530384;1,38999511151838;"1";46,5820890716188;"Orthoptera ***"
-0,4;0,751454209574875;0,242459386344964;0,467219239148614;1,20860482996546;"1";50,7772380477459;"Orthoptera ***"
-0,2;0,664783421270292;0,23733086942544;0,417507015948217;1,05851394183672;"1";54,9723870238729;"Orthoptera ***"
0;0,588109017907896;0,236133240328976;0,37022083861941;0,934232168654747;"1";59,167536;"Orthoptera ***"
0,2;0,520278042258764;0,238925617807837;0,325732912722232;0,831015935707552;"1";63,362684976127;"Orthoptera ***"
0,4;0,460270516203859;0,245571929487102;0,284434289330592;0,744808048935125;"1";67,5578339522541;"Orthoptera ***"
0,6;0,407184103266849;0,255771914622673;0,246647868151271;0,672208907362388;"1";71,7529829283812;"Orthoptera ***"
0,8;0,360220540130783;0,269121812787528;0,212564908786702;0,610443361854798;"1";75,9481319045082;"Orthoptera ***"
1;0,318673633108597;0,285179603016959;0,182222001887096;0,557303088468724;"1";80,1432808806353;"Orthoptera ***"
1,2;0,281918639069728;0,303515798413102;0,155514423313299;0,511065902194877;"1";84,3384298567623;"Orthoptera ***"
1,4;0,249402871143227;0,323743496994678;0,132230148160428;0,47040552400364;"1";88,5335788328894;"Orthoptera ***"
1,6;0,220637387934824;0,34553066702814;0,112088967928078;0,434305515114904;"1";92,7287278090164;"Orthoptera ***"
-2,4;0,0798354004892082;0,774247546833521;0,0175047052169135;0,364113025171874;"1";8,8257482864753;"Neuroptera *"
-2,2;0,0880872387611256;0,736085569290801;0,0208140131213307;0,372795077399445;"1";13,0208972626024;"Neuroptera *"
-2;0,0971919923368886;0,699211904788645;0,0246865404426457;0,382649136129883;"1";17,2160462387294;"Neuroptera *"
-1,8;0,10723781909012;0,663841269595174;0,0291934391265942;0,393922408159485;"1";21,4111952148565;"Neuroptera *"
-1,6;0,118321988948884;0,630226781069216;0,0344045160121455;0,406926028660815;"1";25,6063441909835;"Neuroptera *"
-1,4;0,130551825723483;0,59866433071928;0,0403830342665568;0,422052961331079;"1";29,8014931671106;"Neuroptera *"
-1,2;0,144045746282188;0,569495203767185;0,0471786208972961;0,439800414411468;"1";33,9966421432377;"Neuroptera *"
-1;0,158934407136829;0,543105159514855;0,0548183521373496;0,46079724740074;"1";38,1917911193647;"Neuroptera *"
-0,8;0,17536196954022;0,519917553472711;0,0632966595079151;0,485836386945183;"1";42,3869400954918;"Neuroptera *"
-0,6;0,193487495344858;0,500377788741675;0,0725655609529159;0,515911547615787;"1";46,5820890716188;"Neuroptera *"
-0,4;0,21348648713848;0,484927026945841;0,0825277029765971;0,552256739820477;"1";50,7772380477459;"Neuroptera *"
-0,2;0,23555258756901;0,473965328266343;0,09303532102203;0,596386629303056;"1";54,9723870238729;"Neuroptera *"
0;0,259899454312841;0,467808362766504;0,103897755913773;0,650136528532646;"1";59,167536;"Neuroptera *"
0,2;0,286762828841025;0,46664635120131;0,114898077399899;0,715703185517178;"1";63,362684976127;"Neuroptera *"
0,4;0,316402819014476;0,470516302421374;0,125816077557332;0,795691185291395;"1";67,5578339522541;"Neuroptera *"
0,6;0,349106417609678;0,479296344174073;0,13645204370661;0,893173070227596;"1";71,7529829283812;"Neuroptera *"
0,8;0,385190281160822;0,492724061897272;0,14664519551908;1,01177234055001;"1";75,9481319045082;"Neuroptera *"
1;0,425003796024859;0,51043279454403;0,156282959453376;1,15577685031891;"1";80,1432808806353;"Neuroptera *"
1,2;0,468932461357003;0,531995202289526;0,165300877940143;1,33028726800812;"1";84,3384298567623;"Neuroptera *"
1,4;0,517401621752751;0,556963889055372;0,173675782296069;1,54140338194081;"1";88,5335788328894;"Neuroptera *"
1,6;0,570880585698183;0,584902789447837;0,181415803612758;1,79645122771531;"1";92,7287278090164;"Neuroptera *"
